Link,Title,Subtitle,Description,Price,Location
https://auto.drom.ru/ussuriisk/mercedes-benz/viano/636943812.html,"Mercedes-Benz Viano, 2008",2.2 CDI AT 4MATIC Ambiente Компактный,"2.1 л (150 л.с.),дизель,АКПП,4WD,209 000 км",2 000 000,Уссурийск
https://auto.drom.ru/pyatigorsk/mercedes-benz/glk-class/583748409.html,"Mercedes-Benz GLK-Class, 2013",,"2.2 л (170 л.с.),дизель,автомат,4WD,155 000 км",1 850 000,Пятигорск
https://auto.drom.ru/habarovsk/mercedes-benz/cla-class/569714596.html,"Mercedes-Benz CLA-Class, 2016",CLA 180 Sports,"1.6 л (122 л.с.),бензин,робот,передний,50 000 км",1 950 000,Хабаровск
https://auto.drom.ru/berezovskiy-sverd/mercedes-benz/c-class/487728191.html,"Mercedes-Benz C-Class, 2014",C 180 Особая серия,"1.6 л (156 л.с.),бензин,АКПП,задний,170 000 км",1 800 000,Берёзовский
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/461784807.html,"Mercedes-Benz C-Class, 2012",C 180 BlueEFFICIENCY AT Avantgarde,"1.8 л (156 л.с.),бензин,АКПП,задний,88 507 км",1 850 000,Красноярск
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/435753198.html,"Mercedes-Benz C-Class, 2012",,"1.8 л (156 л.с.),бензин,АКПП,задний,130 000 км",1 950 000,Красноярск
https://auto.drom.ru/ekaterinburg/mercedes-benz/gl-class/383938326.html,"Mercedes-Benz GL-Class, 2010",GL 350 CDI 4MATIC BlueEFFICIENCY (5-seats),"3.0 л (224 л.с.),дизель,АКПП,4WD,270 000 км",1 899 000,Екатеринбург
https://auto.drom.ru/chelyabinsk/mercedes-benz/e-class/381181820.html,"Mercedes-Benz E-Class, 2011",E 250 BlueEfficiency,"1.8 л (204 л.с.),бензин,АКПП,задний,115 000 км",2 000 000,Челябинск
https://auto.drom.ru/surgut/mercedes-benz/gl-class/381041848.html,"Mercedes-Benz GL-Class, 2011","GL 500 ""Особая серия""","5.5 л (388 л.с.),бензин,АКПП,4WD,364 000 км",2 000 000,Сургут
https://auto.drom.ru/krasnoyarsk/mercedes-benz/e-class/376781451.html,"Mercedes-Benz E-Class, 2011",E 250 CGI BlueEfficiency AТ Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,179 400 км",1 850 000,Красноярск
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/374475762.html,"Mercedes-Benz E-Class, 2013",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,197 000 км",1 900 000,Новосибирск
https://auto.drom.ru/simferopol/mercedes-benz/c-class/363241966.html,"Mercedes-Benz C-Class, 2011",C 200 AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,209 177 км",1 820 000,Симферополь
https://auto.drom.ru/habarovsk/mercedes-benz/c-class/357258711.html,"Mercedes-Benz C-Class, 2016",C 180 Sports+,"1.6 л (156 л.с.),бензин,АКПП,задний,81 000 км",1 870 000,Хабаровск
https://auto.drom.ru/tomsk/mercedes-benz/e-class/345617269.html,"Mercedes-Benz E-Class, 2011",,"1.8 л (204 л.с.),бензин,АКПП,задний,55 000 км",1 950 000,Томск
https://auto.drom.ru/moscow/mercedes-benz/cl-class/275814153.html,"Mercedes-Benz CL-Class, 2012",CL 500 4MATIC BlueEFFICIENCY AT,"4.7 л (435 л.с.),бензин,АКПП,4WD,215 000 км",1 999 000,Москва
https://auto.drom.ru/ussuriisk/mercedes-benz/c-class/275058191.html,"Mercedes-Benz C-Class, 2016",C 180 Sports+,"1.6 л (156 л.с.),бензин,АКПП,задний,65 000 км",1 900 000,Уссурийск
https://auto.drom.ru/ishim/mercedes-benz/b-class/214422672.html,"Mercedes-Benz B-Class, 2019",B 180 DCT Style,"1.3 л (136 л.с.),бензин,робот,передний,123 000 км",1 980 000,Ишим
https://auto.drom.ru/achinsk/mercedes-benz/m-class/207856058.html,"Mercedes-Benz M-Class, 2010",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,55 000 км",1 800 000,Ачинск
https://auto.drom.ru/novosibirsk/mercedes-benz/g-class/201472283.html,"Mercedes-Benz G-Class, 1995",,"3.2 л (210 л.с.),бензин,АКПП,4WD,382 382 км",1 980 000,Новосибирск
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/173578442.html,"Mercedes-Benz CLA-Class, 2014",CLA 180 AMG Line,"1.6 л (122 л.с.),бензин,робот,передний,56 000 км",1 900 000,Владивосток
https://auto.drom.ru/nizhnie-achaluki/mercedes-benz/m-class/145165402.html,"Mercedes-Benz M-Class, 2011",ML 350 AT Limited Edition,"3.5 л (272 л.с.),бензин,АКПП,4WD,232 839 км",1 950 000,Нижние Ачалуки
https://auto.drom.ru/tyumen/mercedes-benz/gl-class/120337165.html,"Mercedes-Benz GL-Class, 2011","GL 500 ""Особая серия""","5.5 л (388 л.с.),бензин,АКПП,4WD,280 000 км",1 900 000,Тюмень
https://auto.drom.ru/krasnoyarsk/mercedes-benz/cl-class/54129579.html,"Mercedes-Benz CL-Class, 2007",CL 500 AT,"5.5 л (388 л.с.),бензин,АКПП,задний,204 000 км",1 900 000,Красноярск
https://auto.drom.ru/komsomolsk/mercedes-benz/m-class/44784737.html,"Mercedes-Benz M-Class, 2013",ML 350 BlueTEC AT 4MATIC,"3.0 л (258 л.с.),дизель,АКПП,4WD,150 000 км",2 000 000,Комсомольск-на-Амуре
https://auto.drom.ru/biysk/mercedes-benz/c-class/661756201.html,"Mercedes-Benz C-Class, 2014",C 180 AT Exclusive,"1.6 л (156 л.с.),бензин,АКПП,задний,127 000 км",1 970 000,Бийск
https://auto.drom.ru/krasnodar/mercedes-benz/e-class/145761667.html,"Mercedes-Benz E-Class, 2013",,"2.0 л (184 л.с.),бензин,АКПП,задний,239 748 км",1 997 000,Краснодар
https://auto.drom.ru/stupino/mercedes-benz/viano/126754555.html,"Mercedes-Benz Viano, 2011",3.0 CDI Ambiente Длинный,"3.0 л (224 л.с.),дизель,АКПП,задний,266 000 км",1 950 000,Ступино
https://auto.drom.ru/noviy-urengoy/mercedes-benz/c-class/276053751.html,"Mercedes-Benz C-Class, 2011",C 350 4MATIC AT Avantgarde,"3.5 л (306 л.с.),бензин,АКПП,4WD,200 600 км",1 975 000,Новый Уренгой
https://auto.drom.ru/noyabrsk/mercedes-benz/e-class/434458680.html,"Mercedes-Benz E-Class, 2013",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,255 000 км",2 000 000,Ноябрьск
https://auto.drom.ru/novosibirsk/mercedes-benz/c-class/924687958.html,"Mercedes-Benz C-Class, 2014",C 180 Sports,"1.6 л (156 л.с.),бензин,АКПП,задний,142 000 км",1 900 000,Новосибирск
https://auto.drom.ru/simferopol/mercedes-benz/e-class/380605102.html,"Mercedes-Benz E-Class, 2014",E 200 L Sport,"2.0 л (184 л.с.),бензин,АКПП,задний,200 000 км",1 950 000,Симферополь
https://auto.drom.ru/spb/mercedes-benz/e-class/505806622.html,"Mercedes-Benz E-Class, 2015",E 220 BlueTEC BlueEFFICIENCY Edition AТ Elegance,"2.1 л (170 л.с.),дизель,АКПП,задний,205 000 км",1 850 000,Санкт-Петербург
https://auto.drom.ru/ekaterinburg/mercedes-benz/r-class/328806463.html,"Mercedes-Benz R-Class, 2011",R 350 L 4MATIC AT,"3.5 л (272 л.с.),бензин,АКПП,4WD,258 000 км",2 000 000,Екатеринбург
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/504659732.html,"Mercedes-Benz C-Class, 2012",C 180 AT Elegance,"1.6 л (156 л.с.),бензин,АКПП,задний,230 000 км",1 800 000,Красноярск
https://auto.drom.ru/moscow/mercedes-benz/e-class/492938680.html,"Mercedes-Benz E-Class, 2014",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,124 000 км",1 950 000,Москва
https://auto.drom.ru/sovetskiy/mercedes-benz/cls-class/277983534.html,"Mercedes-Benz CLS-Class, 2013",CLS 350 CDI 4MATIC AT,"3.0 л (265 л.с.),дизель,АКПП,4WD,180 000 км",2 000 000,Советский
https://auto.drom.ru/irkutsk/mercedes-benz/e-class/156350659.html,"Mercedes-Benz E-Class, 2012",E 250 BlueEfficiency Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,71 000 км",1 850 000,Иркутск
https://auto.drom.ru/ussuriisk/mercedes-benz/c-class/773064402.html,"Mercedes-Benz C-Class, 2015",C 180 Avantgarde AMG Line,"1.6 л (156 л.с.),бензин,АКПП,задний,140 000 км",1 840 000,Уссурийск
https://auto.drom.ru/kemerovo/mercedes-benz/gl-class/885003603.html,"Mercedes-Benz GL-Class, 2010",GL 350 CDI 4MATIC BlueEFFICIENCY (5-seats),"3.0 л (224 л.с.),дизель,АКПП,4WD,225 000 км",1 850 000,Кемерово
https://auto.drom.ru/yaroslavl/mercedes-benz/gla-class/229925672.html,"Mercedes-Benz GLA-Class, 2018",GLA 200 Особая серия,"1.6 л (150 л.с.),бензин,робот,передний,121 719 км",1 945 000,Ярославль
https://auto.drom.ru/vladivostok/mercedes-benz/m-class/187228883.html,"Mercedes-Benz M-Class, 2013",,"3.5 л (306 л.с.),бензин,АКПП,4WD,249 000 км",1 950 000,Владивосток
https://auto.drom.ru/rostov-na-donu/mercedes-benz/c-class/588354062.html,"Mercedes-Benz C-Class, 2015",C 180 Особая серия,"1.6 л (156 л.с.),бензин,АКПП,задний,202 339 км",1 955 000,Ростов-на-Дону
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/297358825.html,"Mercedes-Benz E-Class, 2010",E 200 CGI BlueEfficiency AТ Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,242 135 км",1 800 000,Новосибирск
https://auto.drom.ru/novosibirsk/mercedes-benz/c-class/188703515.html,"Mercedes-Benz C-Class, 2019",C 180 d AT Exclusive,"1.6 л (122 л.с.),дизель,АКПП,задний,122 000 км",1 900 000,Новосибирск
https://auto.drom.ru/vladivostok/mercedes-benz/a-class/574056343.html,"Mercedes-Benz A-Class, 2019",A 180 Style AMG Line,"1.3 л (136 л.с.),бензин,робот,передний,1 км",1 850 000,Владивосток
https://auto.drom.ru/omsk/mercedes-benz/c-class/941868735.html,"Mercedes-Benz C-Class, 2012",C 180 BlueEFFICIENCY AT,"1.8 л (156 л.с.),бензин,АКПП,задний,100 255 км",1 970 000,Омск
https://auto.drom.ru/moscow/mercedes-benz/e-class/350023543.html,"Mercedes-Benz E-Class, 2019",,"2.0 л (150 л.с.),дизель,АКПП,задний,294 718 км",1 978 000,Москва
https://auto.drom.ru/irkutsk/mercedes-benz/c-class/709282624.html,"Mercedes-Benz C-Class, 2014",,"1.6 л (156 л.с.),бензин,АКПП,задний,98 000 км",2 000 000,Иркутск
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/672263134.html,"Mercedes-Benz CLA-Class, 2017",CLA 180 DCT,"1.6 л (122 л.с.),бензин,робот,передний,98 200 км",1 830 000,Владивосток
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/120025205.html,"Mercedes-Benz C-Class, 2015",,"1.6 л (156 л.с.),бензин,АКПП,задний,52 500 км",1 879 000,Красноярск
https://auto.drom.ru/krasnodar/mercedes-benz/gla-class/730219537.html,"Mercedes-Benz GLA-Class, 2014",,"1.6 л (156 л.с.),бензин,робот,передний,109 585 км",1 960 000,Краснодар
https://auto.drom.ru/vladivostok/mercedes-benz/c-class/900208879.html,"Mercedes-Benz C-Class, 2016",,"1.6 л (156 л.с.),бензин,АКПП,задний,75 000 км",1 900 000,Владивосток
https://auto.drom.ru/krasnodar/mercedes-benz/m-class/884763227.html,"Mercedes-Benz M-Class, 2008",,"6.2 л (510 л.с.),бензин,АКПП,4WD,217 000 км",1 850 000,Краснодар
https://auto.drom.ru/hasavyurt/mercedes-benz/viano/873441541.html,"Mercedes-Benz Viano, 2008",3.5 AT Marco Polo,"3.5 л (258 л.с.),бензин,АКПП,задний,147 000 км",1 820 000,Хасавюрт
https://auto.drom.ru/moscow/mercedes-benz/cl-class/863465439.html,"Mercedes-Benz CL-Class, 2008",CL 500 4MATIC AT,"5.5 л (388 л.с.),бензин,АКПП,4WD,230 000 км",2 000 000,Москва
https://auto.drom.ru/moscow/mercedes-benz/e-class/845176163.html,"Mercedes-Benz E-Class, 2013",E 250 AT Особая серия,"2.0 л (211 л.с.),бензин,АКПП,задний,186 500 км",1 893 000,Москва
https://auto.drom.ru/volgograd/mercedes-benz/e-class/839041754.html,"Mercedes-Benz E-Class, 2013",,"2.0 л (184 л.с.),бензин,АКПП,задний,185 000 км",1 890 000,Волгоград
https://auto.drom.ru/barnaul/mercedes-benz/glk-class/799775551.html,"Mercedes-Benz GLK-Class, 2012",GLK 300 4MATIC AT Особая серия,"3.5 л (249 л.с.),бензин,АКПП,4WD,152 000 км",1 990 000,Барнаул
https://auto.drom.ru/habarovsk/mercedes-benz/g-class/749715488.html,"Mercedes-Benz G-Class, 1994",,"3.2 л (210 л.с.),бензин,автомат,4WD,400 080 км",1 800 000,Хабаровск
https://auto.drom.ru/kemerovo/mercedes-benz/m-class/729489944.html,"Mercedes-Benz M-Class, 2008",,"3.0 л (224 л.с.),дизель,АКПП,4WD,325 000 км",1 800 000,Кемерово
https://auto.drom.ru/ekaterinburg/mercedes-benz/gl-class/724030336.html,"Mercedes-Benz GL-Class, 2010",GL 350 CDI 4MATIC BlueEFFICIENCY (5-seats),"3.0 л (224 л.с.),дизель,АКПП,4WD,290 000 км",1 800 000,Екатеринбург
https://auto.drom.ru/sochi/mercedes-benz/gl-class/694897271.html,"Mercedes-Benz GL-Class, 2008",GL 320 CDI 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,245 000 км",1 850 000,Сочи
https://auto.drom.ru/khanty-mansiysk/mercedes-benz/cla-class/658895733.html,"Mercedes-Benz CLA-Class, 2015","CLA 250 4MATIC DCT ""Особая серия""","2.0 л (211 л.с.),бензин,робот,4WD,180 000 км",1 900 000,Ханты-Мансийск
https://auto.drom.ru/astrahan/mercedes-benz/e-class/645924978.html,"Mercedes-Benz E-Class, 2013",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,196 000 км",1 900 000,Астрахань
https://auto.drom.ru/barnaul/mercedes-benz/c-class/622970954.html,"Mercedes-Benz C-Class, 2016",C 180 Sports,"1.6 л (156 л.с.),бензин,АКПП,задний,101 000 км",2 000 000,Барнаул
https://auto.drom.ru/spb/mercedes-benz/gl-class/619928214.html,"Mercedes-Benz GL-Class, 2011","GL 350 CDI ""Особая серия""","3.0 л (224 л.с.),дизель,АКПП,4WD,374 000 км",1 950 000,Санкт-Петербург
https://auto.drom.ru/chita/mercedes-benz/e-class/576960570.html,"Mercedes-Benz E-Class, 2011",E 250 BlueEfficiency Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,130 000 км",1 960 000,Чита
https://auto.drom.ru/yuzhno-sakhalinsk/mercedes-benz/c-class/561996327.html,"Mercedes-Benz C-Class, 2014",C 180 Avantgarde,"1.6 л (156 л.с.),бензин,АКПП,задний,97 000 км",1 850 000,Южно-Сахалинск
https://auto.drom.ru/ussuriisk/mercedes-benz/s-class/426555614.html,"Mercedes-Benz S-Class, 2008",S450 4MATIC,"4.7 л (340 л.с.),бензин,АКПП,4WD,215 700 км",1 800 000,Уссурийск
https://auto.drom.ru/krasnodar/mercedes-benz/e-class/530945159.html,"Mercedes-Benz E-Class, 2015",E 250 AT Особая серия,"2.0 л (211 л.с.),бензин,АКПП,задний,188 067 км",1 897 000,Краснодар
https://auto.drom.ru/kemerovo/mercedes-benz/s-class/520778551.html,"Mercedes-Benz S-Class, 1983",,"бензин,автомат,задний,280 000 км",2 000 000,Кемерово
https://auto.drom.ru/simferopol/mercedes-benz/vito/517627645.html,"Mercedes-Benz Vito, 2007",,"2.2 л (120 л.с.),дизель,механика,задний,153 000 км",2 000 000,Симферополь
https://auto.drom.ru/krasnoyarsk/mercedes-benz/m-class/356577495.html,"Mercedes-Benz M-Class, 2008",ML 550 AT 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,300 000 км",1 825 000,Красноярск
https://auto.drom.ru/irkutsk/mercedes-benz/c-class/285668940.html,"Mercedes-Benz C-Class, 2011",C 200 BlueEFFICIENCY Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,81 856 км",1 800 000,Иркутск
https://auto.drom.ru/omsk/mercedes-benz/m-class/260680822.html,"Mercedes-Benz M-Class, 2008",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,309 000 км",1 830 000,Омск
https://auto.drom.ru/moscow/mercedes-benz/cls-class/245713762.html,"Mercedes-Benz CLS-Class, 2005",,"5.0 л (306 л.с.),бензин,АКПП,задний,225 000 км",1 800 000,Москва
https://auto.drom.ru/ekaterinburg/mercedes-benz/gl-class/226290956.html,"Mercedes-Benz GL-Class, 2010",GL 350 CDI 4MATIC BlueEFFICIENCY (5-seats),"3.0 л (224 л.с.),дизель,АКПП,4WD,340 000 км",2 000 000,Екатеринбург
https://auto.drom.ru/sochi/mercedes-benz/e-class/190631550.html,"Mercedes-Benz E-Class, 2015",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,280 000 км",1 990 000,Сочи
https://auto.drom.ru/moscow/mercedes-benz/glk-class/719752101.html,"Mercedes-Benz GLK-Class, 2014",GLK 250 4MATIC AT,"2.0 л (211 л.с.),бензин,АКПП,4WD,150 000 км",1 950 000,Москва
https://auto.drom.ru/himki/mercedes-benz/e-class/251908248.html,"Mercedes-Benz E-Class, 2012",,"1.8 л (204 л.с.),бензин,АКПП,задний,66 799 км",1 900 000,Химки
https://auto.drom.ru/irkutsk/mercedes-benz/c-class/850093226.html,"Mercedes-Benz C-Class, 2014",C 180 Avantgarde,"1.6 л (156 л.с.),бензин,АКПП,задний,61 000 км",1 969 999,Иркутск
https://auto.drom.ru/kaliningrad/mercedes-benz/e-class/584053735.html,"Mercedes-Benz E-Class, 2017",,"2.0 л (184 л.с.),бензин,АКПП,задний,148 200 км",1 999 000,Калининград
